date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:21	166/166	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:21%20GMT	http://bonvera.com/corporphan/home/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/home/30.57.delayed	(from http://bonvera.com/corporphan/home/companyoverview)
15:19:21	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:19%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/home/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound2021.html	(from http://bonvera.com/corporphan/home/companyoverview)
15:19:21	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.59.delayed	(from http://bonvera.com/corporphan/home/companyoverview)
15:19:21	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.5af13c.delayed	(from http://bonvera.com/corporphan/home/companyoverview)
15:19:21	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.5b.delayed	(from http://bonvera.com/corporphan/home/companyoverview)
15:19:21	15187/15187	---M--	200	added ('OK')	image/gif	etag:%226733fe3f891fcb1:0%22	http://cache.lego.com/2057/images/shop/Affiliate/LEGOgeneric_250x250.gif	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/cache.lego.com/2057/images/shop/Affiliate/LEGOgeneric_250x250.gif	(from http://bonvera.com/corporphan/affiliatestores)
15:19:21	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.5c.delayed	(from http://bonvera.com/corporphan/home/ourmission)
15:19:21	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.5df13c.delayed	(from http://bonvera.com/corporphan/home/ourmission)
15:19:21	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.5e.delayed	(from http://bonvera.com/corporphan/home/ourmission)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.5f.delayed	(from http://bonvera.com/corporphan/home/faq)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.60f13c.delayed	(from http://bonvera.com/corporphan/home/faq)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.61.delayed	(from http://bonvera.com/corporphan/home/faq)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.62.delayed	(from http://bonvera.com/corporphan/login)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.63f13c.delayed	(from http://bonvera.com/corporphan/login)
15:19:22	42563/42563	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:21%20GMT	http://bonvera.com/corporphan/account/forgotpassword	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/account/forgotpassword.html	(from http://bonvera.com/corporphan/login)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.65.delayed	(from http://bonvera.com/corporphan/login)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.66.delayed	(from http://bonvera.com/corporphan/products)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.67f13c.delayed	(from http://bonvera.com/corporphan/products)
15:19:22	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.68.delayed	(from http://bonvera.com/corporphan/products)
15:19:23	250538/250538	---M--	200	added ('OK')	image/png	etag:%22276e5ed33dd21:0%22	http://bonvera.com/Content/images/home/banners/Live_Your_Wishes.png	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/Content/images/home/banners/Live_Your_Wishes.png	(from http://bonvera.com/)
15:19:23	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.69.delayed	(from http://bonvera.com/corporphan/choose-registration)
15:19:23	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.6af13c.delayed	(from http://bonvera.com/corporphan/choose-registration)
15:19:24	56092/56092	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:23%20GMT	http://bonvera.com/corporphan/register	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/register.html	(from http://bonvera.com/corporphan/choose-registration)
15:19:25	49918/49918	---M--	200	added ('OK')	image/jpg	etag:L18v0VvBs+eMkq3LZlrn0g==	http://img.affil.walmart.com/b/560c2fbb260000d208897cff.jpg?encryptedId=uRDxVtQ19DY	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/img.affil.walmart.com/b/560c2fbb260000d208897cff25f0.jpg	(from http://bonvera.com/corporphan/affiliatestores)
15:19:25	95232/95232	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:25%20GMT	http://bonvera.com/corporphan/smartshopper/register	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/smartshopper/register.html	(from http://bonvera.com/corporphan/choose-registration)
15:19:26	55809/55809	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:26%20GMT	http://bonvera.com/corporphan/enrollment/enrollmentconfiguration	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/enrollment/enrollmentconfiguration.html	(from http://bonvera.com/corporphan/choose-registration)
15:19:26	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.6e.delayed	(from http://bonvera.com/corporphan/choose-registration)
15:19:26	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.6f.delayed	(from http://bonvera.com/corporphan/home/privacypolicy)
15:19:26	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.70f13c.delayed	(from http://bonvera.com/corporphan/home/privacypolicy)
15:19:26	179/179	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:25%20GMT	http://bonvera.com/corporphan/home/www.bonvera.com	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/home/www.bonvera.71.delayed	(from http://bonvera.com/corporphan/home/privacypolicy)
15:19:27	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:25%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/home/www.bonvera.com	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound73ae.html	(from http://bonvera.com/corporphan/home/privacypolicy)
15:19:27	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.73.delayed	(from http://bonvera.com/corporphan/home/privacypolicy)
15:19:27	159/159	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:25%20GMT	http://bonvera.com/error/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/False.74.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:27	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:28%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/error/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound8ce9.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:28	156/156	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:27%20GMT	http://bonvera.com/error/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/30.76.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:28	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:27%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/error/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound283d.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:28	172/172	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:28%20GMT	http://bonvera.com/corporphan/shopping/cart	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/shopping/cart.78.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:29	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:29%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/cart	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound7017.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:29	181/181	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:28%20GMT	http://bonvera.com/corporphan/shopping/partnerstores	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/shopping/partnerstores.7a.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:30	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:28%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/partnerstores	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound428c.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:30	183/183	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:30%20GMT	http://bonvera.com/corporphan/shopping/affiliatestores	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/shopping/affiliatestores.7c.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:30	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:30%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/affiliatestores	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound86dd.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:30	172/172	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:30%20GMT	http://bonvera.com/corporphan/account/login	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/account/login.7e.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:31	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:29%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/login	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound4323.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:31	173/173	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:30%20GMT	http://bonvera.com/corporphan/account/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/account/logout.80.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:31	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:32%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfounddf60.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:32	189/189	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:19:32%20GMT	http://bonvera.com/corporphan/enrollment/registrationlanding	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/enrollment/registrationlanding.82.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:32	40173/40173	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:31%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/enrollment/registrationlanding	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound4d3d.html	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:32	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.84.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/False)
15:19:32	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.85.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/30)
15:19:32	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.86.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/False)
15:19:33	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.87.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/shopping/30)
15:19:33	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.88.delayed	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:19:33	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.89f13c.delayed	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:19:33	56156/56156	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:33%20GMT	http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/register59dd.html	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:19:33	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.8b.delayed	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Fpartnerstores)
15:19:33	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.8c.delayed	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:19:33	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.8df13c.delayed	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:19:34	56158/56158	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:19:34%20GMT	http://bonvera.com/corporphan/register?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/registerf691.html	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:19:34	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.8f.delayed	(from http://bonvera.com/corporphan/login?ReturnUrl=http%3A%2F%2Fbonvera.com%2Fcorporphan%2Faffiliatestores)
15:19:34	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.90.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/home/False)
15:19:34	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.91.delayed	(from http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/home/30)
15:22:29	172/172	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:28%20GMT	http://bonvera.com/corporphan/account/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/account/False.92.delayed	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:29	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:22:30%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound974a.html	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:29	169/169	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:28%20GMT	http://bonvera.com/corporphan/account/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/account/30.94.delayed	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:30	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.96.delayed	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:30	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.97f13c.delayed	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:30	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.98.delayed	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:30	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.99.delayed	(from http://bonvera.com/corporphan/register)
15:22:30	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.9af13c.delayed	(from http://bonvera.com/corporphan/register)
15:22:30	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.9b.delayed	(from http://bonvera.com/corporphan/register)
15:22:30	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:22:30%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/account/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfoundbcf5.html	(from http://bonvera.com/corporphan/account/forgotpassword)
15:22:30	218/218	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:30%20GMT	http://bonvera.com/corporphan/registrationcomplete?token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/registrationcomplete.9c1ee2.delayed	(from http://bonvera.com/corporphan/register)
15:22:30	134/134	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:31%20GMT	http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2fregistrationcomplete%3ftoken%3dtempToken&token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.9dfde9.delayed	(from http://bonvera.com/corporphan/register)
15:22:31	177/177	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:32%20GMT	http://bonvera.com/corporphan/smartshopper/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/smartshopper/False.9e.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:31	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:22:30%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/smartshopper/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfoundce3f.html	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:31	174/174	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:31%20GMT	http://bonvera.com/corporphan/smartshopper/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/smartshopper/30.a0.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/logout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/logout.a2.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2flogout	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.a3f13c.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	40668/40668	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:22:32%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/smartshopper/30	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound1429.html	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	0/-1	---M--	302	error ('')			http://bonvera.com/app/corporateblog	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/app/corporateblog.a5.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	0/-1	---M--	302	error ('')			http://bonvera.com/corporphan/registrationcomplete?token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/registrationcomplete.a61ee2.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	0/-1	---M--	302	error ('')			http://bonvera.com/account/login?ReturnUrl=%2fcorporphan%2fregistrationcomplete%3ftoken%3dtempToken&token=tempToken	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/account/login.a7fde9.delayed	(from http://bonvera.com/corporphan/smartshopper/register)
15:22:32	175/175	---M--	302	error ('Found')	text/html	date:Tue,%2007%20Feb%202017%2021:22:33%20GMT	http://bonvera.com/corporphan/enrollment/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/corporphan/enrollment/False.a8.delayed	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:33	40173/40173	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Feb%202017%2021:22:33%20GMT	http://bonvera.com/error/notfound?aspxerrorpath=/corporphan/enrollment/False	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/bonvera.com/error/notfound507e.html	(from http://bonvera.com/corporphan/enrollment/enrollmentconfiguration)
15:22:36	35122/35122	---M--	200	added ('OK')	image/jpeg	date:Mon,%2001%20Jan%201900%2006:00:00%20GMT	http://api.exigo.com/4.0/allbrands/productimages/bonvera-blue.jpg	C:/xampp/htdocs/ideaProjects/bonvera/bonvera_mirror/bonvera_mirror/api.exigo.com/4.0/allbrands/productimages/bonvera-blue.jpg	(from http://bonvera.com/corporphan/smartshopper/register)
